src_id,dst_id,weight,interaction_count
1556,23680,0.33,33
1556,3045,0.34,34
1556,27289,0.35,35
1556,40956,0.36,36
1556,6092,0.37,37
1556,23592,0.38,38
1556,20823,0.39,39
1556,40963,0.4,40
1556,40962,0.41,41
1556,3049,0.42,42
1556,7374,0.43,43
1556,18168,0.44,44
1556,26823,0.45,45
1556,41201,0.46,46
1556,29830,0.47,47
1556,31173,0.48,48
1556,5380,0.49,49
1556,5501,0.5,50
1556,41307,0.51,1
1556,40958,0.52,2
1556,15430,0.53,3
1556,39793,0.54,4
1556,39792,0.55,5
1556,26918,0.56,6
1556,39794,0.57,7
1556,1688,0.58,8
1556,15782,0.59,9
1556,18325,0.6,10
1556,41261,0.61,11
1556,16835,0.62,12
1556,3174,0.63,13
1556,20202,0.64,14
1556,26928,0.65,15
1556,41214,0.66,16
1556,30419,0.67,17
1556,1263,0.68,18
1556,32739,0.69,19
1556,954,0.7,20
1556,15601,0.71,21
1556,41035,0.72,22
1556,910,0.73,23
1556,41032,0.74,24
1556,35293,0.75,25
1556,14440,0.76,26
1556,18183,0.77,27
1556,6767,0.78,28
1556,2691,0.79,29
1556,23799,0.8,30
1556,16575,0.81,31
1556,36437,0.82,32
1556,29431,0.83,33
1556,15316,0.84,34
1556,39019,0.85,35
1556,26297,0.86,36
1556,40691,0.87,37
1556,18400,0.88,38
1556,25436,0.89,39
1556,22977,0.9,40
1556,19851,0.91,41
1556,40898,0.92,42
1556,31087,0.93,43
1556,12826,0.94,44
1556,6729,0.95,45
1556,30085,0.96,46
1556,41133,0.97,47
1556,19578,0.98,48
1556,24256,0.99,49
1556,20088,1.0,50
1556,41216,0.01,1
1556,32658,0.02,2
1556,4949,0.03,3
1556,18164,0.04,4
1556,25510,0.05,5
1556,4705,0.06,6
1556,41136,0.07,7
1556,41192,0.08,8
1556,8559,0.09,9
1556,16803,0.1,10
1556,14242,0.11,11
1556,16212,0.12,12
1556,25145,0.13,13
1556,41666,0.14,14
1556,41668,0.15,15
1556,26936,0.16,16
1556,41672,0.17,17
1556,9803,0.18,18
1556,41675,0.19,19
1556,10488,0.2,20
1556,41678,0.21,21
1556,3533,0.22,22
1556,31816,0.23,23
1556,41680,0.24,24
1556,41682,0.25,25
1556,643,0.26,26
1556,41683,0.27,27
1556,16238,0.28,28
1556,23069,0.29,29
1556,6078,0.3,30
1556,29517,0.31,31
1556,13990,0.32,32
1556,12423,0.33,33
1556,12176,0.34,34
1556,39385,0.35,35
1556,8579,0.36,36
1556,41647,0.37,37
1556,8391,0.38,38
1556,8446,0.39,39
1556,2696,0.4,40
1556,41728,0.41,41
1556,41729,0.42,42
1556,41730,0.43,43
1556,2098,0.44,44
1556,20441,0.45,45
1556,3220,0.46,46
1556,20290,0.47,47
1556,41731,0.48,48
1557,92,0.49,49
1557,19333,0.5,50
1557,38808,0.51,1
1557,38801,0.52,2
1557,49090,0.53,3
1557,307904,0.54,4
1557,523243,0.55,5
1558,92,0.56,6
1558,9055,0.57,7
1558,20507,0.58,8
1558,42892,0.59,9
1558,42895,0.6,10
1558,55846,0.61,11
1558,235171,0.62,12
1558,265869,0.63,13
1558,424954,0.64,14
1558,441689,0.65,15
1558,442878,0.66,16
1558,473232,0.67,17
1558,495703,0.68,18
1558,580469,0.69,19
1558,725585,0.7,20
1558,769548,0.71,21
1558,798672,0.72,22
1558,1042558,0.73,23
1558,1166347,0.74,24
1558,1362914,0.75,25
1558,1627455,0.76,26
1559,92,0.77,27
1559,30212,0.78,28
1559,27725,0.79,29
1559,43048,0.8,30
1559,24204,0.81,31
1559,43149,0.82,32
1559,43150,0.83,33
1559,33691,0.84,34
1559,43151,0.85,35
1559,19300,0.86,36
1559,43153,0.87,37
1559,2264,0.88,38
1559,2886,0.89,39
1559,16794,0.9,40
1560,92,0.91,41
1560,1727,0.92,42
1560,1729,0.93,43
1560,1733,0.94,44
1560,1746,0.95,45
1560,1731,0.96,46
1560,1739,0.97,47
1560,13967,0.98,48
1560,1724,0.99,49
1560,43325,1.0,50
1560,41619,0.01,1
1560,1738,0.02,2
1560,16432,0.03,3
1560,31212,0.04,4
1561,92,0.05,5
1561,2240,0.06,6
1561,2172,0.07,7
1561,2660,0.08,8
1561,2578,0.09,9
1561,6389,0.1,10
1561,16711,0.11,11
1561,27416,0.12,12
1561,32489,0.13,13
1561,43382,0.14,14
1561,43383,0.15,15
1561,43384,0.16,16
1561,43417,0.17,17
1561,43419,0.18,18
1561,43420,0.19,19
1561,43422,0.2,20
1561,43378,0.21,21
1561,43379,0.22,22
1561,57918,0.23,23
1561,64639,0.24,24
1561,327328,0.25,25
1562,92,0.26,26
1562,36084,0.27,27
1562,36091,0.28,28
1562,36080,0.29,29
1562,36088,0.3,30
1562,36079,0.31,31
1562,36085,0.32,32
1562,36083,0.33,33
1562,36081,0.34,34
1562,36213,0.35,35
1563,92,0.36,36
1563,655,0.37,37
1563,706,0.38,38
1563,1247,0.39,39
1563,1130,0.4,40
1563,1223,0.41,41
1563,1306,0.42,42
1563,6015,0.43,43
1563,460,0.44,44
1563,1832,0.45,45
1563,2145,0.46,46
1563,2393,0.47,47
1563,1110,0.48,48
1563,2026,0.49,49
1563,3719,0.5,50
1563,2457,0.51,1
1563,36358,0.52,2
1563,36301,0.53,3
1563,36302,0.54,4
1563,36303,0.55,5
1563,4016,0.56,6
1563,1173,0.57,7
1563,2841,0.58,8
1563,36360,0.59,9
1563,18784,0.6,10
1563,1550,0.61,11
1563,31033,0.62,12
1563,30234,0.63,13
1563,1661,0.64,14
1563,8893,0.65,15
1563,26353,0.66,16
1563,36452,0.67,17
1563,26618,0.68,18
1563,34334,0.69,19
1563,474,0.7,20
1563,28548,0.71,21
1563,2459,0.72,22
1563,1717,0.73,23
1563,5574,0.74,24
1563,25039,0.75,25
1563,36359,0.76,26
1563,27194,0.77,27
1563,10481,0.78,28
1563,36297,0.79,29
1563,36300,0.8,30
1563,36298,0.81,31
1563,5959,0.82,32
1563,24669,0.83,33
1563,21209,0.84,34
1563,32599,0.85,35
1563,30726,0.86,36
1563,36299,0.87,37
1563,110,0.88,38
1563,4811,0.89,39
1563,5651,0.9,40
1563,27685,0.91,41
1563,24341,0.92,42
1563,31600,0.93,43
1563,20678,0.94,44
1563,5081,0.95,45
1563,36523,0.96,46
1563,36729,0.97,47
1563,1467,0.98,48
1563,19333,0.99,49
1563,28719,1.0,50
1563,3417,0.01,1
1563,22419,0.02,2
1563,13434,0.03,3
1563,1251,0.04,4
1563,36784,0.05,5
1563,36785,0.06,6
1563,1864,0.07,7
1563,36786,0.08,8
1563,510,0.09,9
1563,3371,0.1,10
1563,36787,0.11,11
1563,1710,0.12,12
1563,36788,0.13,13
1563,25847,0.14,14
1563,36789,0.15,15
1563,2265,0.16,16
1563,12133,0.17,17
1563,5708,0.18,18
1563,36835,0.19,19
1563,36836,0.2,20
1564,92,0.21,21
1564,135,0.22,22
1564,1087,0.23,23
1564,1159,0.24,24
1564,2042,0.25,25
1564,3719,0.26,26
1564,8354,0.27,27
1564,12892,0.28,28
1564,15348,0.29,29
1564,29708,0.3,30
1564,32038,0.31,31
1564,36985,0.32,32
1564,44376,0.33,33
1564,466899,0.34,34
1564,1015522,0.35,35
1565,92,0.36,36
1565,58,0.37,37
1565,256,0.38,38
1565,522,0.39,39
1565,487,0.4,40
1565,950,0.41,41
1565,806,0.42,42
1565,1356,0.43,43
1565,1985,0.44,44
1565,2450,0.45,45
1565,2754,0.46,46
1565,2609,0.47,47
1565,3363,0.48,48
1565,3987,0.49,49
1565,5895,0.5,50
1565,6767,0.51,1
1565,6764,0.52,2
1565,7173,0.53,3
1565,7621,0.54,4
1565,7891,0.55,5
1565,8443,0.56,6
1565,10783,0.57,7
1565,12326,0.58,8
1565,14005,0.59,9
1565,13991,0.6,10
1565,14170,0.61,11
1565,14764,0.62,12
1565,14684,0.63,13
1565,15242,0.64,14
1565,14653,0.65,15
1565,15511,0.66,16
1565,15902,0.67,17
1565,15947,0.68,18
1565,16294,0.69,19
1565,16432,0.7,20
1565,17401,0.71,21
1565,18160,0.72,22
1565,18595,0.73,23
1565,18759,0.74,24
1565,19931,0.75,25
1565,20632,0.76,26
1565,20771,0.77,27
1565,21124,0.78,28
1565,21335,0.79,29
1565,22083,0.8,30
1565,22119,0.81,31
1565,22017,0.82,32
1565,22513,0.83,33
1565,22909,0.84,34
1565,23122,0.85,35
1565,24042,0.86,36
1565,25268,0.87,37
1565,25519,0.88,38
1565,25434,0.89,39
1565,25351,0.9,40
1565,26877,0.91,41
1565,26889,0.92,42
1565,28752,0.93,43
1565,28903,0.94,44
1565,29540,0.95,45
1565,29768,0.96,46
1565,30478,0.97,47
1565,32178,0.98,48
1565,31979,0.99,49
1565,32729,1.0,50
1565,36708,0.01,1
1565,36686,0.02,2
1565,36775,0.03,3
1565,37230,0.04,4
1565,40476,0.05,5
1565,40761,0.06,6
1565,41125,0.07,7
1565,42535,0.08,8
1565,44164,0.09,9
1565,44717,0.1,10
1565,44704,0.11,11
1565,45030,0.12,12
1565,46464,0.13,13
1565,46466,0.14,14
1565,46408,0.15,15
1565,46780,0.16,16
1565,49946,0.17,17
1565,51861,0.18,18
1565,51931,0.19,19
1565,57164,0.2,20
1565,59826,0.21,21
1565,67049,0.22,22
1565,72365,0.23,23
1565,78835,0.24,24
1565,79428,0.25,25
1565,83940,0.26,26
1565,87142,0.27,27
1565,91495,0.28,28
1565,109103,0.29,29
1565,147694,0.3,30
1565,163970,0.31,31
1565,178555,0.32,32
1565,186490,0.33,33
1565,205656,0.34,34
1565,205582,0.35,35
1565,218041,0.36,36
1565,266053,0.37,37
1565,269351,0.38,38
1565,276907,0.39,39
1565,423667,0.4,40
1566,92,0.41,41
1566,113,0.42,42
1566,277,0.43,43
1566,294,0.44,44
1566,469,0.45,45
1566,729,0.46,46
1566,1399,0.47,47
1566,1440,0.48,48
1566,1630,0.49,49
1566,2622,0.5,50
1566,2817,0.51,1
1566,2860,0.52,2
1566,2865,0.53,3
1566,5693,0.54,4
1566,5959,0.55,5
1566,7015,0.56,6
1566,10261,0.57,7
1566,12215,0.58,8
1566,13189,0.59,9
1566,13872,0.6,10
1566,26575,0.61,11
1566,27843,0.62,12
1566,30287,0.63,13
1566,36091,0.64,14
1566,40476,0.65,15
1566,45360,0.66,16
1566,49907,0.67,17
1566,51156,0.68,18
1566,53555,0.69,19
1566,274111,0.7,20
1566,351973,0.71,21
1566,397639,0.72,22
1566,906685,0.73,23
1567,92,0.74,24
1567,37513,0.75,25
1567,24165,0.76,26
1567,37580,0.77,27
1567,37508,0.78,28
1567,2859,0.79,29
1567,37584,0.8,30
1567,37304,0.81,31
1567,6850,0.82,32
1567,24641,0.83,33
1567,37585,0.84,34
1567,13589,0.85,35
1567,14320,0.86,36
1567,2541,0.87,37
1567,37575,0.88,38
1567,37453,0.89,39
1567,24633,0.9,40
1567,37308,0.91,41
1567,37577,0.92,42
1567,37448,0.93,43
1567,37582,0.94,44
1567,2989,0.95,45
1567,37719,0.96,46
1567,37512,0.97,47
1567,7059,0.98,48
1567,37583,0.99,49
1567,37576,1.0,50
1567,22939,0.01,1
1567,8172,0.02,2
1567,5704,0.03,3
1567,10976,0.04,4
1567,37578,0.05,5
1567,37514,0.06,6
1567,10175,0.07,7
1567,9899,0.08,8
1567,5674,0.09,9
1567,37511,0.1,10
1567,37452,0.11,11
1567,17200,0.12,12
1567,3737,0.13,13
1567,37718,0.14,14
1567,34230,0.15,15
1567,37586,0.16,16
1567,22127,0.17,17
1567,37581,0.18,18
1567,25628,0.19,19
1567,38046,0.2,20
1567,38047,0.21,21
1567,26580,0.22,22
1567,4430,0.23,23
1567,38048,0.24,24
1567,38049,0.25,25
1567,13901,0.26,26
1567,38050,0.27,27
1567,38051,0.28,28
1567,34451,0.29,29
1567,28929,0.3,30
1567,36455,0.31,31
1567,38052,0.32,32
1567,30323,0.33,33
1567,38110,0.34,34
1567,37572,0.35,35
1568,92,0.36,36
1568,38329,0.37,37
1568,38328,0.38,38
1568,38327,0.39,39
1568,38325,0.4,40
1568,38261,0.41,41
1568,38269,0.42,42
1568,38321,0.43,43
1568,38323,0.44,44
1568,38326,0.45,45
1568,38268,0.46,46
1568,38265,0.47,47
1568,38331,0.48,48
1568,38330,0.49,49
1568,38319,0.5,50
1568,38264,0.51,1
1568,38262,0.52,2
1568,38320,0.53,3
1568,38266,0.54,4
1568,38255,0.55,5
1568,38263,0.56,6
1568,27587,0.57,7
1568,38256,0.58,8
1568,38267,0.59,9
1568,38258,0.6,10
1568,38270,0.61,11
1568,38259,0.62,12
1568,38260,0.63,13
1568,38324,0.64,14
1568,38271,0.65,15
1568,28245,0.66,16
1568,38317,0.67,17
1568,38257,0.68,18
1568,3937,0.69,19
1568,38543,0.7,20
1568,38545,0.71,21
1569,92,0.72,22
1569,18575,0.73,23
1569,38637,0.74,24
1569,38628,0.75,25
1569,38745,0.76,26
1569,38631,0.77,27
1569,38644,0.78,28
1569,38775,0.79,29
1569,38748,0.8,30
1569,25912,0.81,31
1569,38751,0.82,32
1569,38742,0.83,33
1569,38739,0.84,34
1569,30470,0.85,35
1569,5201,0.86,36
1569,38624,0.87,37
1569,38633,0.88,38
1569,38629,0.89,39
1569,38635,0.9,40
1569,38753,0.91,41
1569,38626,0.92,42
1569,29097,0.93,43
1569,38747,0.94,44
1569,38774,0.95,45
1569,38648,0.96,46
1569,38752,0.97,47
1569,38749,0.98,48
1569,38743,0.99,49
1569,5200,1.0,50
1569,27093,0.01,1
1569,19569,0.02,2
1569,19562,0.03,3
1569,38844,0.04,4
1569,38845,0.05,5
1569,38846,0.06,6
1569,38847,0.07,7
1569,38848,0.08,8
1569,38849,0.09,9
1569,37591,0.1,10
1569,38850,0.11,11
1569,38851,0.12,12
1569,38875,0.13,13
1569,38876,0.14,14
1569,38877,0.15,15
1569,38878,0.16,16
1569,38880,0.17,17
1569,38881,0.18,18
1569,38882,0.19,19
1569,38883,0.2,20
1569,38884,0.21,21
1569,38885,0.22,22
1569,38886,0.23,23
1569,38887,0.24,24
1569,38888,0.25,25
1569,38889,0.26,26
1569,38890,0.27,27
1569,17669,0.28,28
1569,38891,0.29,29
1569,38892,0.3,30
1569,38893,0.31,31
1569,38922,0.32,32
1569,38923,0.33,33
1570,92,0.34,34
1570,39014,0.35,35
1570,23026,0.36,36
1570,39009,0.37,37
1570,39004,0.38,38
1570,38917,0.39,39
1570,39013,0.4,40
1570,39011,0.41,41
1570,39010,0.42,42
1570,39012,0.43,43
1570,39006,0.44,44
1570,39005,0.45,45
1570,39106,0.46,46
1570,31405,0.47,47
1570,39108,0.48,48
1570,33285,0.49,49
1570,39110,0.5,50
1570,39112,0.51,1
1570,39113,0.52,2
1570,19300,0.53,3
1570,13732,0.54,4
1570,39140,0.55,5
1570,39141,0.56,6
1570,39142,0.57,7
1570,29548,0.58,8
1570,6075,0.59,9
1570,39145,0.6,10
1570,39147,0.61,11
1570,39148,0.62,12
1570,39150,0.63,13
1571,92,0.64,14
1571,1121,0.65,15
1571,1652,0.66,16
1571,26695,0.67,17
1571,39281,0.68,18
1571,31009,0.69,19
1571,39285,0.7,20
1571,5591,0.71,21
1571,39394,0.72,22
1571,430,0.73,23
1571,39338,0.74,24
1571,3048,0.75,25
1571,14159,0.76,26
1571,39333,0.77,27
1571,33756,0.78,28
1571,39282,0.79,29
1571,11601,0.8,30
1571,24956,0.81,31
1571,2561,0.82,32
1571,39393,0.83,33
1571,37569,0.84,34
1571,39280,0.85,35
1571,39346,0.86,36
1571,39395,0.87,37
1571,39404,0.88,38
1571,4140,0.89,39
1571,39402,0.9,40
1571,39353,0.91,41
1571,2935,0.92,42
1571,5992,0.93,43
1571,14901,0.94,44
1571,39349,0.95,45
1571,13697,0.96,46
1571,2995,0.97,47
1571,14236,0.98,48
1571,36285,0.99,49
1571,9334,1.0,50
1571,39355,0.01,1
1571,6636,0.02,2
1571,39283,0.03,3
1571,3038,0.04,4
1571,39354,0.05,5
1571,39399,0.06,6
1571,39396,0.07,7
1571,21162,0.08,8
1571,39336,0.09,9
1571,39289,0.1,10
1571,2844,0.11,11
1571,39287,0.12,12
1571,27194,0.13,13
1571,6652,0.14,14
1571,718,0.15,15
1571,39400,0.16,16
1571,9463,0.17,17
1571,39344,0.18,18
1571,39342,0.19,19
1571,6573,0.2,20
1571,31944,0.21,21
1571,9744,0.22,22
1571,11700,0.23,23
1571,39617,0.24,24
1571,39618,0.25,25
1571,37568,0.26,26
1571,17728,0.27,27
1571,39743,0.28,28
1571,39744,0.29,29
1571,39745,0.3,30
1571,39746,0.31,31
1571,39747,0.32,32
1571,39748,0.33,33
1571,22476,0.34,34
1571,3085,0.35,35
1571,39751,0.36,36
1571,39752,0.37,37
1571,17511,0.38,38
1571,39753,0.39,39
1571,39754,0.4,40
1571,10261,0.41,41
1571,39755,0.42,42
1571,9407,0.43,43
1571,30856,0.44,44
1571,39756,0.45,45
1571,4290,0.46,46
1571,2804,0.47,47
1571,5702,0.48,48
1571,2904,0.49,49
1571,38189,0.5,50
1571,39813,0.51,1
1571,27059,0.52,2
1571,39814,0.53,3
1571,9755,0.54,4
1571,39815,0.55,5
1571,39816,0.56,6
1571,39817,0.57,7
1571,39818,0.58,8
1571,2239,0.59,9
1571,26135,0.6,10
1571,10702,0.61,11
1571,39819,0.62,12
1571,38219,0.63,13
1572,92,0.64,14
1572,44758,0.65,15
1572,144764,0.66,16
1572,205401,0.67,17
1572,797848,0.68,18
1573,92,0.69,19
1573,1223,0.7,20
1573,2721,0.71,21
1573,5558,0.72,22
1573,124939,0.73,23
1573,192364,0.74,24
1573,268989,0.75,25
1573,334228,0.76,26
1573,359239,0.77,27
1573,417655,0.78,28
1573,492509,0.79,29
1573,728273,0.8,30
1573,732189,0.81,31
1573,743561,0.82,32
1574,92,0.83,33
1574,135,0.84,34
1574,208,0.85,35
1574,585,0.86,36
1574,800,0.87,37
1574,891,0.88,38
1574,1027,0.89,39
1574,1880,0.9,40
1574,1963,0.91,41
1574,2358,0.92,42
1574,3147,0.93,43
1574,3348,0.94,44
1574,3220,0.95,45
1574,3247,0.96,46
1574,3977,0.97,47
1574,4811,0.98,48
1574,6015,0.99,49
1574,7179,1.0,50
1574,7290,0.01,1
1574,10486,0.02,2
1574,13239,0.03,3
1574,13563,0.04,4
1574,15047,0.05,5
1574,15012,0.06,6
1574,15255,0.07,7
1574,19921,0.08,8
1574,20221,0.09,9
1574,20821,0.1,10
1574,21736,0.11,11
1574,22146,0.12,12
1574,22245,0.13,13
1574,22798,0.14,14
1574,23025,0.15,15
1574,24248,0.16,16
1574,24252,0.17,17
1574,24359,0.18,18
1574,25431,0.19,19
1574,25604,0.2,20
1574,26898,0.21,21
1574,26607,0.22,22
1574,26978,0.23,23
1574,27333,0.24,24
1574,27476,0.25,25
1574,27237,0.26,26
1574,27886,0.27,27
1574,28277,0.28,28
1574,28059,0.29,29
1574,28366,0.3,30
1574,29768,0.31,31
1574,30260,0.32,32
1574,30521,0.33,33
1574,31515,0.34,34
1574,32744,0.35,35
1574,36300,0.36,36
1574,37779,0.37,37
1574,39875,0.38,38
1574,40476,0.39,39
1574,40200,0.4,40
1574,40493,0.41,41
1574,45752,0.42,42
1574,47292,0.43,43
1574,48546,0.44,44
1574,50988,0.45,45
1574,51431,0.46,46
1574,57326,0.47,47
1574,58269,0.48,48
1574,69408,0.49,49
1574,69406,0.5,50
1574,75810,0.51,1
1574,80344,0.52,2
1574,83606,0.53,3
1574,85763,0.54,4
1574,86002,0.55,5
1574,97593,0.56,6
1574,111497,0.57,7
1574,111749,0.58,8
1574,113472,0.59,9
1574,114036,0.6,10
1574,114025,0.61,11
1574,114342,0.62,12
1574,120583,0.63,13
1574,122333,0.64,14
1574,123722,0.65,15
1574,126933,0.66,16
1574,142334,0.67,17
1574,144932,0.68,18
1574,147143,0.69,19
1574,149346,0.7,20
1574,152913,0.71,21
1574,158430,0.72,22
1574,159382,0.73,23
1574,185742,0.74,24
1574,202611,0.75,25
1574,246753,0.76,26
1574,250107,0.77,27
1574,261694,0.78,28
1574,262804,0.79,29
1574,273065,0.8,30
1574,274316,0.81,31
1574,277040,0.82,32
1574,280945,0.83,33
1574,281417,0.84,34
1574,281630,0.85,35
1574,284270,0.86,36
1574,284352,0.87,37
1574,291596,0.88,38
1574,298046,0.89,39
1574,310006,0.9,40
1574,311855,0.91,41
1574,318230,0.92,42
1574,318567,0.93,43
1574,344668,0.94,44
1574,352914,0.95,45
1574,457198,0.96,46
1574,464921,0.97,47
1574,512102,0.98,48
1574,582931,0.99,49
1574,594401,1.0,50
1574,774529,0.01,1
1574,791036,0.02,2
1574,936403,0.03,3
1574,1377223,0.04,4
1575,92,0.05,5
1575,40311,0.06,6
1575,34594,0.07,7
1575,10397,0.08,8
1575,40210,0.09,9
1575,40202,0.1,10
1575,40207,0.11,11
1575,40195,0.12,12
1575,40198,0.13,13
1575,36588,0.14,14
1575,40200,0.15,15
1575,40206,0.16,16
1575,40475,0.17,17
1575,12132,0.18,18
1575,11577,0.19,19
1575,40476,0.2,20
1575,40478,0.21,21
1575,40481,0.22,22
1576,79,0.23,23
1576,542,0.24,24
1576,503,0.25,25
1576,595,0.26,26
1576,714,0.27,27
1576,832,0.28,28
1576,1269,0.29,29
1576,1223,0.3,30
1576,1093,0.31,31
1576,1594,0.32,32
1576,1522,0.33,33
1576,1742,0.34,34
1576,2063,0.35,35
1576,2584,0.36,36
1576,3475,0.37,37
1576,3502,0.38,38
1576,4071,0.39,39
1576,4136,0.4,40
1576,4018,0.41,41
1576,4619,0.42,42
1576,5495,0.43,43
1576,5972,0.44,44
1576,6618,0.45,45
1576,6726,0.46,46
1576,7264,0.47,47
1576,8251,0.48,48
1576,8789,0.49,49
1576,10065,0.5,50
1576,11405,0.51,1
1576,12485,0.52,2
1576,12479,0.53,3
1576,13232,0.54,4
1576,13230,0.55,5
1576,13140,0.56,6
1576,14476,0.57,7
1576,15341,0.58,8
1576,16221,0.59,9
1576,16227,0.6,10
1576,16359,0.61,11
1576,17677,0.62,12
1576,17476,0.63,13
1576,19005,0.64,14
1576,20134,0.65,15
1576,20593,0.66,16
1576,22006,0.67,17
1576,22698,0.68,18
1576,23415,0.69,19
1576,23416,0.7,20
1576,28209,0.71,21
1576,28929,0.72,22
1576,31217,0.73,23
1576,39333,0.74,24
1576,40417,0.75,25
1576,40802,0.76,26
1576,40688,0.77,27
1576,40689,0.78,28
1576,40690,0.79,29
1576,40809,0.8,30
1576,40810,0.81,31
1576,40811,0.82,32
1576,40801,0.83,33
1576,46714,0.84,34
1576,110791,0.85,35
1576,141426,0.86,36
1576,362527,0.87,37
1577,137,0.88,38
1577,533,0.89,39
1577,1984,0.9,40
1577,1976,0.91,41
1577,36096,0.92,42
1577,652,0.93,43
1577,1981,0.94,44
1577,3669,0.95,45
1577,1974,0.96,46
1577,36101,0.97,47
1577,2061,0.98,48
1577,36099,0.99,49
1577,2053,1.0,50
1577,1972,0.01,1
1577,1971,0.02,2
1577,2058,0.03,3
1577,2346,0.04,4
1577,2344,0.05,5
1577,16025,0.06,6
1577,2052,0.07,7
1577,2056,0.08,8
1577,2059,0.09,9
1577,1892,0.1,10
1577,1894,0.11,11
1577,22675,0.12,12
1577,2574,0.13,13
1577,2072,0.14,14
1577,2641,0.15,15
1577,2070,0.16,16
1577,2348,0.17,17
1577,1902,0.18,18
1577,36305,0.19,19
1578,63,0.2,20
1578,36408,0.21,21
1578,36410,0.22,22
1578,33687,0.23,23
1578,36414,0.24,24
1578,36412,0.25,25
1578,36411,0.26,26
1578,36415,0.27,27
1578,36413,0.28,28
1578,36540,0.29,29
1578,36541,0.3,30
1578,36542,0.31,31
1578,36543,0.32,32
1578,36544,0.33,33
1578,36545,0.34,34
1578,36546,0.35,35
1578,36547,0.36,36
1578,36548,0.37,37
1578,36549,0.38,38
1578,36550,0.39,39
1578,35031,0.4,40
1579,25540,0.41,41
1579,37415,0.42,42
1579,37418,0.43,43
1579,37423,0.44,44
1579,37413,0.45,45
1579,37414,0.46,46
1579,37422,0.47,47
1579,37425,0.48,48
1579,37419,0.49,49
1579,37412,0.5,50
1579,18540,0.51,1
1579,14061,0.52,2
1579,35580,0.53,3
1579,37416,0.54,4
1579,37420,0.55,5
1579,14928,0.56,6
1579,37564,0.57,7
1579,37741,0.58,8
1580,92,0.59,9
1580,1131,0.6,10
1580,5162,0.61,11
1580,7366,0.62,12
1580,13730,0.63,13
1580,14465,0.64,14
1580,19510,0.65,15
1580,24258,0.66,16
1580,28962,0.67,17
1580,34983,0.68,18
1580,35302,0.69,19
1580,40268,0.7,20
1580,40315,0.71,21
1580,40476,0.72,22
1580,40469,0.73,23
1580,43988,0.74,24
1580,44238,0.75,25
1580,46157,0.76,26
1580,46237,0.77,27
1580,49169,0.78,28
1580,50988,0.79,29
1580,55635,0.8,30
1580,79760,0.81,31
1580,92570,0.82,32
1580,97015,0.83,33
1580,103754,0.84,34
1580,108151,0.85,35
1580,109622,0.86,36
1580,111665,0.87,37
1580,112306,0.88,38
1580,114054,0.89,39
1580,135291,0.9,40
1580,137204,0.91,41
1580,153825,0.92,42
1580,158430,0.93,43
1580,162460,0.94,44
1580,170412,0.95,45
1580,182930,0.96,46
1580,184548,0.97,47
1580,187086,0.98,48
1580,190151,0.99,49
1580,207519,1.0,50
1580,232931,0.01,1
1580,235205,0.02,2
1580,253481,0.03,3
1580,274447,0.04,4
1580,280592,0.05,5
1580,293042,0.06,6
1580,301137,0.07,7
1580,313745,0.08,8
1580,314064,0.09,9
1580,322804,0.1,10
1580,364543,0.11,11
1580,379100,0.12,12
1580,381909,0.13,13
1580,465666,0.14,14
1580,537874,0.15,15
1580,567348,0.16,16
1580,569434,0.17,17
1580,679115,0.18,18
1580,1189257,0.19,19
1580,1335328,0.2,20
1580,1402226,0.21,21
1581,92,0.22,22
1581,763,0.23,23
1581,1012,0.24,24
1581,1683,0.25,25
1581,1684,0.26,26
1581,1720,0.27,27
1581,1646,0.28,28
1581,1677,0.29,29
1581,2996,0.3,30
1581,5383,0.31,31
1581,7931,0.32,32
1581,11407,0.33,33
1581,11521,0.34,34
1581,18773,0.35,35
1581,19248,0.36,36
1581,26347,0.37,37
1581,34971,0.38,38
1581,42535,0.39,39
1581,42719,0.4,40
1581,42721,0.41,41
1581,859440,0.42,42
1582,92,0.43,43
1582,746,0.44,44
1582,1599,0.45,45
1582,1729,0.46,46
1582,1686,0.47,47
1582,1690,0.48,48
1582,1724,0.49,49
1582,6649,0.5,50
1582,7468,0.51,1
1582,8235,0.52,2
1582,11863,0.53,3
1582,13665,0.54,4
1582,19931,0.55,5
1582,32841,0.56,6
1582,39199,0.57,7
1582,40008,0.58,8
1582,182965,0.59,9
1582,184971,0.6,10
1582,234262,0.61,11
1582,277176,0.62,12
1582,506866,0.63,13
1582,938288,0.64,14
1582,987551,0.65,15
1582,1172271,0.66,16
1582,1498914,0.67,17
1583,92,0.68,18
1583,38332,0.69,19
1583,38333,0.7,20
1583,35118,0.71,21
1583,38334,0.72,22
1583,38335,0.73,23
1583,30766,0.74,24
1583,38336,0.75,25
1583,22810,0.76,26
1583,36273,0.77,27
1583,38337,0.78,28
1583,38338,0.79,29
1583,38339,0.8,30
1583,38340,0.81,31
1583,13384,0.82,32
1583,38341,0.83,33
1583,15843,0.84,34
1583,1598,0.85,35
1583,38342,0.86,36
1583,38343,0.87,37
1583,1679,0.88,38
1583,38393,0.89,39
1583,27348,0.9,40
1583,38394,0.91,41
1583,38395,0.92,42
1583,36265,0.93,43
1583,38396,0.94,44
1583,29302,0.95,45
1583,32914,0.96,46
1583,38397,0.97,47
1583,24980,0.98,48
1583,38398,0.99,49
1583,38399,1.0,50
1583,38400,0.01,1
